State_Num,City_Num,EMPLOYER_num,OCCUPATION_num,party_label
1,1,127508,8,1
40,5482,2,2,1
40,4383,8508,24,1
5,3243,1,1,0
14,25,2,2,1
23,1808,18136,171,1
10,2109,2,2,1
40,6942,1,1,0
20,341,523,206,1
12,1125,1,1,0
38,869,105,107,0
13,3547,1076,3421,1
12,220,5,2,1
2,2,20,64,1
37,361,3,3,0
38,8603,3,3,0
19,1256,2,2,1
5,3318,2,2,1
6,14639,1,10,1
15,452,2,2,1
43,2867,1,1,0
6,3692,1,1,0
25,7890,1296,468,1
19,4402,2,2,1
15,374,2,2,1
48,2593,1231,1763,0
12,1370,2,2,1
3,603,1,1,0
5,3318,5,18,1
5,2380,1,1,0
28,1756,1,1,0
37,3568,5,1,1
12,4439,2,2,1
15,2294,2,2,1
39,1178,2,2,1
20,659,1,603,1
12,189,95162,45,1
3,617,2,2,1
33,678,2,1,1
12,3148,3,1,1
17,309,6404,4,1
38,463,3,3,1
7,2286,2,2,1
10,34,3,3,1
27,37,2,2,1
38,1654,1,1,0
22,56,2,2,1
15,164,12618,20363,0
7,5828,2,2,1
5,1150,3,2,1
15,19394,1,1,0
11,14,7522,6,0
37,6505,1,1,0
6,62,1,1,0
6,1505,2,2,1
42,281,5,1,0
2,2,4,26,1
17,35,3,2,1
12,3843,1,1,0
12,618,40,7,1
17,128,5,1,0
12,67,40897,392,1
6,264,2,2,1
12,220,1,1,1
12,1223,4,2591,0
37,2238,1,1,0
12,1887,2,2,1
36,486,798,9021,1
48,1285,1,1,0
2,2,57655,4,1
20,2947,2,2,1
40,1675,1,1,0
7,4547,1,1,0
23,949,4,24,1
40,777,1,1,0
20,341,84,206,1
37,2264,5,2,1
3,143,102725,5,0
3,4496,2,2,1
2,2608,3,1,1
22,1692,1,1,0
3,2912,2,2,1
5,20,2,2,1
18,4037,1,1,0
38,4005,2,2,1
40,3960,2,2,1
12,3107,3,3,0
12,2450,1,1,0
6,2317,11769,1310,1
5,43,1,1,0
44,339,1,1,0
12,5353,2,2,1
6,3533,1,1,0
40,4347,1,1,0
19,339,2,2,1
2,3490,2,2,1
12,1877,1,1,0
12,225,1,1,0
12,358,5,2,1
12,5375,304,276,1
40,162,2,2,1
6,221,1,1,0
40,181,3,1,1
19,164,1,1,0
12,847,5,2,1
2,8254,2,1,1
33,441,2,2,1
20,516,836,9,1
10,34,2,2,1
2,3481,1,1,0
2,6810,1,1,0
42,624,1,1,0
14,25,1,1,0
28,3505,1129,257,0
35,7640,1,1,0
6,3198,2,2,1
5,440,1,1,0
24,3783,4,418,0
7,490,2,2,1
5,1066,1,1,0
35,684,1,1,0
39,2750,2,2,1
40,9385,1048,1096,0
28,2119,29055,61,1
40,3586,1,1,0
12,18,1184,1484,1
12,193,2,2,1
16,100,2,2,1
37,2264,38894,13,1
2,3405,1,1,0
5,1271,1,1,0
21,132,2,2,1
12,1497,55135,6,0
13,22,1,1,0
4,2235,2,2,1
5,1041,1,1,0
13,3372,1,1,0
6,771,2,2,1
28,1948,2,1,1
15,382,2,2,1
38,367,3,2,1
12,4263,2,2,1
17,1419,4,31,1
15,315,2,2,1
9,1299,22682,341,1
6,1840,2,2,1
37,1082,3880,255,0
12,220,2,2,1
23,10487,1,1,0
28,4561,1,1,0
6,147,1,1,0
18,38,3,3,1
3,8560,2,2,1
37,1375,35,7,1
16,3416,2,2,1
12,2450,2,2,1
6,4018,3,1,1
12,4248,1,1,0
9,1299,2,2,1
14,25,3231,289,1
10,34,68322,55,1
20,3119,3,1,1
42,811,1,1,0
24,5163,1,1,0
12,1409,5,1,1
4,1875,11913,9,1
17,104,1,1,0
12,267,18431,33501,1
35,681,1,1,0
12,2631,3,2,1
2,202,206,17,1
5,776,3,3,1
18,7402,1,1,0
34,162,4569,178,1
28,840,163,94,0
27,1713,2,2,1
6,3200,115151,10,1
10,3714,2,2,1
25,424,1,1,1
2,2,2,2,1
12,188,3,2,1
26,1870,5,2,1
19,5266,1,1,0
16,974,8319,5,0
37,6837,1,1,0
12,119,1,1,0
2,3191,5,2,1
6,11886,1,1,0
6,3227,18309,925,1
7,1967,1,1,0
42,324,3,1,1
4,1561,1,1,0
4,3102,609,534,1
12,3290,466,1,1
16,4757,2,2,1
14,27,3,3,1
39,2405,2,2,1
37,437,1,1,0
12,628,2,2,1
22,1692,2,2,1
42,1494,2,2,1
28,840,163,15,0
12,1441,2377,38,1
28,1756,1,1,0
28,4180,1,1,0
12,1622,526,1099,1
35,675,1,1,0
40,8038,115,4420,1
16,898,3,3,1
42,904,199,78,1
7,470,2,2,1
39,1154,2,2,1
12,2919,1,1,0
15,315,2,2,1
17,1850,4,124,0
29,2033,1,1,0
12,1593,73,7,1
5,1389,1,1,0
22,1424,107,5,1
6,1060,1,1,0
5,45,1,1,0
2,5264,3,2,1
12,233,1,1,0
12,282,1,1,0
39,537,249,24,1
2,4385,938,1012,0
6,6790,1,1,0
44,4056,1,1,0
40,2216,3,2,1
2,5669,2,2,1
5,969,1,1,0
2,6516,7016,210,1
47,2253,12,80,0
16,5199,3,3,1
40,1677,5,1,0
8,8475,2,2,1
17,127,17545,32457,1
29,368,1,1,0
2,894,7060,27,1
27,1466,94585,34,0
15,452,2,2,1
2,2411,2,2,1
12,189,72484,6,1
10,3714,2,2,1
2,1734,2,2,1
12,223,3,2,1
28,428,5718,4,1
2,2,105991,66,1
15,164,4,115,1
12,180,1,1,0
5,20,1,1,0
6,2116,1,1,0
6,62,1,1,0
6,124,1,1,0
12,195,2,2,1
12,1740,60,11,0
13,17,361,10,0
19,3561,3974,9,1
38,118,3,2,1
2,2,372,28,1
20,2169,3,2,1
12,364,1,1,0
47,533,13059,6533,0
7,2148,2,2,1
36,7077,1,1,0
14,27,400,30,1
5,927,1,1,0
12,193,1,1,0
27,4315,3,3,0
37,3569,2,2,1
5,776,2,2,1
5,737,1,1,0
14,27,2,2,1
10,2658,152,17,1
27,37,1,1,0
6,3718,1,1,0
12,611,3,2,1
2,1993,3,2,1
38,118,5,2,1
24,4804,1,1,0
5,481,1,1,0
2,2,4,39,1
37,2264,5,1,1
10,3368,64617,32,1
5,830,1,1,0
27,37,1,1,0
12,1743,7067,5006,0
9,391,2890,10419,1
5,745,4,119,1
18,7402,1,1,0
1,349,231,164,1
5,737,1,1,0
6,331,1,1,0
12,847,2,2,1
6,264,1,1,0
32,2928,1,1,0
12,2944,841,9,1
5,2547,1,1,0
5,1898,2671,2538,0
48,494,2,2,1
28,3069,37303,735,1
12,618,2,2,1
29,6934,1,1,0
16,3232,1,1,0
39,1875,2,2,1
42,376,1,1,0
12,214,225,1544,1
12,1522,4,184,0
6,336,6295,5,0
2,11495,2,2,1
17,35,1,1,0
12,690,4,249,1
2,10214,8703,1212,0
6,456,50043,27,1
5,20,4,546,0
4,1195,2,2,1
7,400,1,1,0
12,823,3,2,1
4,2010,1,1,0
4,80,4,30,1
6,336,3,2,1
27,5325,2,2,1
48,1667,1,1,0
24,943,2,2,1
37,2850,1,1,0
5,763,3,3,0
12,1141,17724,29,1
20,3407,3,1,1
12,3186,2,2,1
6,2355,2,2,1
12,2633,19719,10,1
3,603,2,1,1
2,2,3,2,1
43,2679,1,1,0
3,244,223,1903,0
28,2692,2,2,1
2,1734,656,7,1
12,189,56448,6,1
17,104,1,1,0
12,4932,2,2,1
37,7784,1,1,0
40,367,16355,140,0
38,3455,1,1,0
15,371,2,2,1
40,4346,2,2,1
12,1192,3,3,1
12,1759,3025,37,1
5,20,3,2,1
28,1554,3464,207,1
3,1606,2,2,1
20,1432,945,37142,1
46,2878,1033,294,1
35,2048,2,2,1
35,2048,2,2,1
2,4665,4,8,0
37,1556,20028,9022,1
28,3713,5,25,1
12,67,1782,1668,0
42,281,1,1,0
12,193,2,2,1
12,1204,1,1,0
36,1527,13997,61,1
19,614,1,1,0
6,771,1,1,0
12,186,2,2,1
21,130,2,2,1
36,943,3,3,1
6,1558,3,2,1
16,100,215,148,1
15,5931,2,2,1
22,3982,2,2,1
35,684,1,1,0
40,367,2,1,1
40,4885,3,2,1
26,818,3,2,1
27,224,5,1,0
36,486,6,283,1
23,887,2,2,1
32,1082,2,2,1
6,169,245,7,1
15,579,2,2,1
10,4101,2,2,1
12,3883,5,1,1
12,1175,2,2,1
15,1439,110983,70,1
36,902,327,7,1
40,3963,2,2,1
5,830,2,2,1
31,347,59208,12,0
3,3060,1,1,0
3,4598,1,1,0
6,1609,1,1,0
47,2253,36,154,0
20,665,2,2,1
6,169,325,2332,1
7,3712,1986,70,1
27,37,1,1,0
30,16390,3,3,1
24,943,1,1,0
46,1947,1,1,0
12,186,730,7,1
5,127,36444,14,0
38,5351,1,1,0
2,894,11161,14,1
28,3694,3,3,0
17,1161,1,1,0
40,3969,2,1,1
38,8554,3,2,1
12,12698,1,1,0
28,3058,1,1,0
40,6179,2,2,1
6,2013,70932,4,0
43,2867,1,1,0
2,1279,2,2,1
12,847,2,2,1
4,254,30804,36,0
3,111,1192,145,1
5,1016,35060,13523,0
12,2398,1,1,0
6,1840,2565,4,1
12,18314,2,1,1
48,12065,2,2,1
12,3084,2,2,1
17,6406,1,1,0
3,54,4,24,0
40,1675,5,1,1
39,7421,1,1,0
16,1335,857,917,1
48,1521,1,1,0
37,3674,5,2,1
45,3414,257,23,1
20,3078,2,2,1
26,6919,1,1,0
5,881,1,1,0
15,382,1,1,0
28,1554,2,2,1
9,11,5,2,1
36,2083,2,2,1
18,1188,7779,2509,0
21,130,1,1,0
12,7373,5,1,0
12,189,210,459,1
47,2387,1,1,0
4,5138,2,2,1
9,6463,1,1,0
4,634,2,2,1
4,98,965,72,1
26,420,2,1,1
5,932,58317,6,1
28,2273,1,1,0
19,302,1,1,0
16,2966,11944,297,1
12,137,4700,4229,1
28,2427,1,1,0
5,43,1,1,0
12,193,2,2,1
28,1772,2,2,1
4,24,2,2,1
15,1617,1,1,0
37,1553,50897,95,0
12,193,59823,6,1
17,117,1,1,0
10,558,63,17,1
3,44,5,2,1
4,2651,1,1,0
35,684,1,1,0
46,410,1,1,0
37,4772,1,1,0
34,162,23908,36,0
12,1250,3271,349,0
5,856,2,2,1
10,1705,1,1,0
21,1958,1,1,0
6,1872,86,8355,0
14,102,52,6131,1
37,741,1,1,0
16,4664,16200,8142,1
2,2532,26512,36,1
12,1689,33,2228,1
5,1249,4,12442,0
27,37,5,1,0
26,92,4,109,0
33,5763,2,1,1
12,7538,5,1,0
4,24,28,28,1
6,489,3,3,0
35,673,5,1,0
12,235,17438,26,1
17,35,1,1,0
28,8459,20842,337,0
15,3551,2,2,1
4,3596,2,2,1
21,113,120455,11,1
28,358,134,384,1
12,2165,1,1,0
41,10477,7,18,0
5,4154,1,1,0
5,932,2,2,1
29,5846,2,2,1
3,332,1,1,0
50,14400,6,19,1
15,371,2,2,1
12,1845,3,1,1
5,3689,1,1,0
12,67,5,2,1
12,1200,1,1,0
4,98,23098,33,1
12,1441,4,264,0
35,3252,2,2,1
38,5351,1,1,0
12,1846,1,1,0
33,5763,2,1,1
21,1958,1,1,0
2,2,2439,26,1
16,3028,2,2,1
2,1315,1,1,0
12,3614,1,1,0
20,638,1,1,0
17,127,4493,139,0
17,1104,20476,4,1
42,1702,45758,21,1
2,2,61446,20,1
16,13840,1,1,0
11,14,53,15158,1
12,193,1,1,0
6,816,1,1,0
24,762,1,1,0
22,4365,1,1,0
2,5756,18523,1788,0
35,681,4,96,1
5,1582,1,1,0
5,834,1468,2631,1
12,430,1,1,0
12,1352,6241,3860,1
2,2,3,3,1
23,590,2,2,1
39,1154,1,1,0
13,1672,33198,393,1
5,1261,2,1,1
12,1370,1,1,0
6,169,7373,21,1
22,56,4,4,1
2,2670,3,2,1
40,3971,1,1,0
5,960,53757,15,1
12,1079,3,3,1
4,3631,3,3,1
12,2376,1,1,0
17,127,64009,6270,1
2,2,2,2,1
12,3550,5,2,1
24,1817,9307,4092,0
21,130,3,2,1
16,3868,28592,89,1
3,7255,1,1,0
6,2317,2,2,1
12,186,4,4,1
6,6,1,1,0
46,1947,73009,79,0
48,494,3,2,1
39,1154,5,2,1
42,1702,2,1,1
40,777,1,1,0
10,2494,1,1,0
20,12154,4,292,1
12,2367,1205,7,1
12,5179,37870,62,0
5,45,1,1,0
24,171,1,1,0
28,1429,1,1,0
22,56,2,2,1
20,1552,33615,18310,1
10,3077,13706,14,1
6,330,1,1,0
5,66,1,1,0
11,14,8604,99,1
40,8310,2,2,1
3,2901,1,1,0
2,2,2073,4638,1
47,533,352,504,1
22,5572,39395,75,1
5,7749,9449,2655,0
21,112,5,2,1
18,1188,1,1,0
6,333,1,1,0
4,277,2,2,1
10,3774,1,1,0
12,189,5,2,1
47,837,1,1,0
35,166,1,1,0
12,1175,2,2,1
6,124,2337,6317,0
16,3919,2,2,1
44,3128,3,1,1
16,181,7133,23,1
17,127,61815,599,1
6,62,2,1,1
12,180,2,2,1
48,494,31847,12,1
14,25,2596,9,1
16,2899,2,2,1
16,2996,2,2,1
6,1904,4,726,1
12,2397,12885,5351,0
2,2,43922,4,1
12,735,1,1,0
6,402,1027,22,1
47,5041,1,1,0
5,20,1,1,0
7,288,1,1,0
17,531,3,1,1
38,3010,4,4,1
12,1223,1,1,1
43,2103,146601,38331,1
14,27,3,2,1
42,904,31,147,1
51,1027,2,2,1
48,5712,878,1541,0
11,14,5,2,1
39,6924,1,1,0
10,1662,2,2,1
6,1796,1,1,0
17,127,2,2,1
10,58,1,1,0
28,1527,6,19,1
20,3088,296,581,1
28,2692,2,2,1
17,1419,1,1,0
6,19,1,1,0
12,832,2,2,1
15,107,1,1,0
41,490,1,1,0
4,3575,4,977,1
5,45,4,8,0
12,12520,3,3,1
6,461,1,1,0
10,34,2,1,1
12,1313,3468,9,1
43,2172,1,1,0
10,8119,2,1,1
39,2544,6,19,1
20,341,5,2,1
28,1064,1,1,0
17,3600,1,1,0
5,8521,2,1,1
6,272,3,3,0
20,106,2,2,1
12,467,3660,152,1
6,456,1,1,0
40,833,1,1,0
23,3421,3,3,1
12,220,1,1,0
7,470,1,1,0
12,1175,5,2,1
37,2264,5,1,1
5,932,2,52,1
10,2356,62858,9,1
44,2953,1,1,0
6,62,1,1,0
27,37,4,107,1
28,428,3,3,1
33,3591,2,2,1
18,38,1,1,0
4,5501,2,2,1
36,1527,1,1,0
12,1192,119,322,1
28,428,2,2,1
4,277,2,2,1
15,2622,1,1,0
2,228,5,2,1
6,285,2,1,1
22,1692,1,1,0
12,227,4,41,1
5,45,2,2,1
7,470,1,1,0
34,162,376,48,0
39,1056,2,2,1
37,2264,5,1,1
12,847,16,3350,1
12,4052,2505,2116,1
12,216,2,2,1
13,5222,1,1,0
12,3148,1236,1260,1
3,606,47159,6,0
6,336,1,1,0
5,45,2,1,1
11,14,4,6,1
11,14,124616,45,1
30,1606,2,2,1
14,27,22,4,1
19,2306,1,1,0
15,315,2,2,1
7,1619,54136,261,0
3,929,5,1,1
23,393,3,3,1
12,1192,8375,463,1
28,702,1,1,0
17,2954,8471,15,0
12,4098,4,119,1
5,20,12761,33,1
6,1969,1,1,0
20,4138,1307,1294,0
28,3100,2,2,1
28,887,1,1,0
22,56,3,1,1
16,2891,4,4,1
40,4876,1,1,0
10,3650,1,1,0
12,954,1,1,0
10,34,41467,179,1
20,3190,90,35,1
12,549,1,1,0
12,1622,39,137,1
37,1257,2,2,1
2,202,4290,17,1
19,1340,11787,12,0
37,1375,153715,11,0
31,347,1,1,0
6,298,56117,21,0
39,6924,1,1,0
16,1646,1,1,1
12,4508,2,2,1
13,17,1,1,0
2,2,2,2,1
23,1909,76776,168,1
10,714,2,2,1
12,1446,2,2,1
15,5366,1,1,0
20,577,3,3,0
14,25,2,2,1
45,3414,5,1,1
6,169,5,1,1
19,1689,10284,8654,1
22,3072,5,1,0
16,4178,4,14,0
22,11164,1,1,0
4,3577,2,2,1
12,225,1,1,0
6,1872,95854,153,0
7,2588,737,242,0
10,8614,5,2,1
24,1817,1,1,0
28,1649,68160,428,0
3,603,2,2,1
11,14,4,10,1
12,13295,2,2,1
40,6991,9072,5,0
7,1879,2,2,1
2,177,3,2,1
4,98,76,7,1
15,374,1,1,0
42,2334,2,2,1
4,741,2,2,1
6,1834,2,2,1
12,3036,8994,14,1
12,888,1,1,0
10,3414,709,38,1
6,5517,4,5035,1
6,336,2,2,1
43,2172,1,1,0
7,1616,2,2,1
4,682,5,2,1
46,3899,1,1,0
4,3379,5,1,1
37,928,3,3,1
16,898,2,2,1
40,1541,1,1,0
12,14610,2,2,1
4,262,1,1,0
21,134,1,1,0
12,180,2,2,1
10,1968,152,17,1
35,3943,1,1,0
28,622,2,2,1
12,232,1,1,0
21,1906,1,1,0
5,20,402,5,0
39,2405,2,2,1
7,2472,6,19,1
10,3650,4,14754,1
40,8331,2,2,1
35,3943,1,1,0
20,364,2,2,1
9,2497,1,1,0
5,1235,64317,120,1
6,336,1,1,0
12,618,1,1,0
15,1439,2,2,1
7,470,2,2,1
12,573,1,1,0
5,2939,1,1,0
27,37,1,1,0
5,1062,1,1,0
12,619,2631,1,1
26,420,2,1,1
2,1187,1,1,0
11,14,1,1,1
6,461,1,1,0
5,20,26054,1442,1
12,1622,58767,15,0
21,1327,2,1,1
4,4873,2,2,1
12,201,1,1,0
36,118,3,3,0
12,1094,1,1,0
7,470,611,1311,1
28,428,22531,10202,1
20,4343,2,2,1
10,3283,4,32,1
26,945,1,1,0
16,898,41831,40,0
24,6135,1,1,1
39,7421,1,1,0
6,333,5,781,1
2,16704,5,2,1
35,3943,1,1,0
45,878,1,1,0
10,3654,3,1,1
12,195,3,3,0
15,5135,1,1,0
37,537,4,5,0
2,1678,31927,6109,1
42,281,82348,46,1
29,5260,1,1,0
21,134,2,2,1
17,62,5,2,1
2,14104,2,1,1
27,37,3,2,1
16,3471,5,2,1
27,1455,2,2,1
2,3455,5,1,0
12,85,1,1,0
23,393,29212,4,1
21,132,26337,8273,0
2,2,5,2,1
15,107,2,2,1
12,189,2,2,1
39,271,2,2,1
12,193,18,218,1
17,123,1,1,0
6,660,7,18,0
12,1141,2,2,1
5,43,3,3,1
11,14,54769,34,1
27,224,1,1,0
45,3414,257,23,1
39,3581,3,2,1
12,33,5122,87,1
22,56,1,1,0
5,737,1,1,0
10,34,2,2,1
19,116,4,124,0
36,3467,1,1,0
4,277,2,2,1
26,92,83582,15,0
7,764,3,1,0
17,1850,22802,6286,0
36,243,1,1,0
33,6474,2,2,1
21,1583,1,351,1
40,3078,2,2,1
40,4548,1,1,0
4,258,1,1,0
47,3902,180926,12,0
5,834,1,1,0
20,4734,2,2,1
12,67,1,1,0
42,281,2,2,1
3,142,2,2,1
10,85,4,52,1
12,5945,2,2,1
16,1127,16049,111,0
21,113,1,1,0
12,959,3,2,1
6,402,1,1,0
12,3147,2,2,1
2,2,2,2,1
23,2516,5422,4929,1
2,537,1,1,0
12,227,1,1,0
12,2202,3,1594,0
22,1279,949,15,1
2,2,10,211,1
28,15311,1,1,0
12,1069,2,2,1
40,3949,2,2,1
21,1906,1,1,0
5,830,2,2,1
40,188,1,1,0
30,3814,1,1,0
12,1304,2,2,1
20,3407,1546,4,1
3,929,692,63,0
28,4266,4,1033,0
4,24,1,1,0
12,222,3,3,1
39,2750,5,1,0
36,1527,2,2,1
5,297,1,1,0
6,1824,1,1,0
11,14,333,814,1
5,864,5,2,1
16,2093,2,2,1
12,2143,2,2,1
12,430,1,1,0
24,943,1,1,0
17,2554,28,1250,0
5,3761,2,2,1
43,335,5,1,0
17,325,2,2,1
2,2,114197,57,1
12,16,2,2,1
36,1588,16425,4,1
7,3712,1,1,0
19,11475,3,2,1
4,1746,5,2,1
39,1674,2,2,1
28,4472,4,31,0
6,591,2,2,1
12,1802,28676,2210,1
37,2264,5,1,1
12,6491,2,2,1
3,44,1,1,0
16,2746,2,2,1
2,2,4498,4,1
2,2786,113282,1566,1
12,7725,9,43,0
12,1141,3,1,1
10,4106,1,1,0
42,904,2,2,1
2,2,4,5,1
5,846,530,10,1
5,20,1,1,0
12,193,1,1,0
5,1150,1641,7,1
2,2,922,4,1
3,111,3247,6,0
2,4729,3,2,1
5,1041,2,2,1
1,1,2,2,1
12,193,4,26,1
48,500,5,2,0
8,10,3,1,0
7,1339,1,1,0
5,20,4,158,1
10,717,122,110,1
16,71,2,2,1
19,5123,92,42,1
6,1080,1,1,0
22,2352,1,1,0
2,1553,2,2,1
46,1947,1,1,0
40,762,5,2,1
10,185,152,17,1
12,189,31956,21,1
42,904,31,147,1
6,1205,1,1,0
13,7263,94825,34,0
5,522,6330,314,1
7,2499,1,1,0
12,3883,4,10,1
13,2154,10592,5534,0
6,771,7,18,0
5,2280,2636,12,0
28,3247,1,1,0
8,5936,614,610,1
2,2,4,32,1
12,3036,2,2,1
38,265,1,1,0
21,112,3,2,1
28,1772,1,1,0
12,4247,1533,79,0
21,132,8921,13,0
51,2936,3,2,1
26,35,1,1,1
40,1675,1,1,0
18,572,2,2,1
4,8139,2,2,1
26,600,4,44,1
23,2412,2,2,1
3,617,2,2,1
19,1198,1,1,0
21,130,3,3,1
12,76,2389,23,0
5,10252,2988,12,0
12,938,1,1,0
12,4247,2,2,1
37,928,3,3,1
28,2594,1,1,0
37,622,5,1,1
17,3415,2,1,1
6,489,3,1,0
19,116,3,2,1
17,865,3,3,0
31,133,1,1,0
16,898,3,2,1
34,1406,2,2,1
42,324,2,2,1
38,6928,1,1,0
2,2,2,2,1
2,4216,2,2,1
48,971,3,3,0
46,1947,19765,5,1
18,1322,2,2,1
37,2069,1,1,0
13,2579,1,1,0
17,1605,6,19,1
22,56,31098,27,0
37,934,2,2,1
19,614,1,1,0
18,447,2,2,1
6,126,2,2,1
5,5,1,1,0
3,929,2,2,1
43,335,795,1517,1
37,1264,20361,10,1
6,1840,2,2,1
12,395,5,1,0
36,2573,1,1,0
6,298,1,1,0
38,2740,2,2,1
12,186,76108,4858,1
6,285,28749,23,0
24,670,2,2,1
5,1766,1,1,0
33,678,2,2,1
28,2887,7,18,0
47,2746,1,1,1
33,2646,1,1,0
24,3755,1,1,0
36,243,253,82,0
21,3604,87039,122,1
10,4215,1,1,0
4,98,27,9,1
37,994,5,1,1
7,7349,35712,27,0
4,493,447,220,1
33,417,1,1,0
8,810,3,3,1
40,1431,3,3,0
12,4539,1,1,0
24,1398,1,1,0
21,112,1,1,0
12,189,1,1,0
22,1179,1,1,0
45,1231,6,19,1
37,12550,2,2,1
26,251,114393,7,0
13,22,881,1165,1
10,4044,2,2,1
21,112,2,2,1
4,5501,2,2,1
51,4382,1,1,0
35,4771,1,1,0
2,2079,4477,71,0
14,6291,1,1,0
12,5309,2,2,1
2,2670,1,1,0
16,1903,437,5,1
7,1339,1,1,0
3,111,733,231,1
17,121,5,2,1
12,110,2,2,1
5,20,4,32,1
21,253,19760,15,1
19,6733,1,1,0
28,2594,1,1,0
4,98,28,28,1
6,124,1,1,0
6,4225,5,25,1
2,4156,2,2,1
37,1264,5,1,1
23,1509,11353,57,1
12,226,1,1,0
2,2532,2,2,1
28,622,5,2,1
6,147,1,1,0
17,123,1,1,0
44,339,7257,6749,1
5,1199,10215,2548,0
6,2175,1,1,0
6,285,5,2,1
3,5155,5,2,1
27,37,103852,14843,0
37,692,176054,29,1
38,12235,1,1,0
4,4504,5,2,1
16,243,10770,5854,0
24,1970,264,168,1
22,1316,2,1,1
36,243,1,1,0
16,3933,1,1,0
12,1759,1,1,0
16,5004,2,2,1
23,3942,2,2,1
18,490,1,1,0
17,891,2,2,1
21,130,2,2,1
33,5935,2,2,1
12,273,3,2,1
47,3818,1938,40,0
40,3527,33394,5,1
6,2116,2,2,1
15,315,3,1,1
6,4609,2,2,1
5,2791,4,28619,1
12,7900,10887,37,1
37,228,1,1,0
2,3810,1,1,0
28,1812,1,1,0
34,4105,14140,201,0
20,5469,2771,45,1
2,3120,24,67,1
2,2,2,2,1
5,20,15056,70,0
21,7231,10539,15,0
4,98,1,1,0
12,193,50402,285,1
40,2351,32409,82,1
2,2,1,1,0
26,600,1,1,0
40,8386,1,1,0
13,1549,5,1,0
6,1594,608,2863,0
4,1290,2,1,1
5,45,1,1,1
12,885,2,2,1
4,338,5,2,1
2,5997,1,1,0
28,243,109619,3552,1
10,34,4,32,1
48,971,1,1,0
2,2670,833,61,1
40,1675,2,1,1
6,3585,1,1,0
20,351,2,2,1
43,4689,3,2,1
38,3930,4,26,1
22,56,1,1,0
12,180,38846,68,0
4,98,117571,153,1
11,14,3,2,1
5,850,4,8,0
5,1717,53233,420,1
21,112,2,2,1
6,169,166,1854,1
37,1966,2,2,1
12,1192,2,2,1
5,1273,1,1,0
5,481,3,1,1
4,291,2,1,1
17,243,3,2,1
12,141,71538,226,0
28,428,5,2,1
18,5501,3,3,1
11,14,2,2,1
4,98,2,2,1
42,5610,1,1,0
10,1193,5,1,0
2,7,4,4,0
26,1870,1,1,0
5,2572,1,1,0
12,235,5277,33,1
12,966,2,2,1
6,2927,2,2,1
2,5569,1,1,1
51,5184,2,2,1
12,4861,1,1,0
50,4361,2,2,1
19,614,1,1,0
3,603,2,2,1
15,382,2,2,1
35,681,2,2,1
36,1527,2,2,1
5,43,174314,86,0
5,20,1096,1937,0
12,67,5,2,1
12,2414,2,2,1
12,189,2,2,1
7,367,34,3459,0
37,692,1,1,0
19,6583,1,1,0
17,316,1,1,0
4,277,2,2,1
5,43,2,2,1
6,1140,1,1,0
2,6900,243,444,1
1,1,2,2,1
30,4893,1,1,0
18,4923,1,1,0
17,3677,145368,4,1
33,678,1,1,0
2,2,7771,2233,0
37,948,4,8,0
12,847,2,2,1
40,183,2,2,1
18,38,3,3,1
5,376,2,2,1
16,8249,2,2,1
12,263,2,2,1
6,4572,27541,10990,0
35,1825,2,2,1
12,1192,5,2,1
5,1281,1,1,0
12,1192,2,2,1
20,1159,3,2,1
21,53,2,2,1
5,45,51895,1063,1
6,287,1,1,0
12,1069,2,2,1
18,38,1,1,0
28,2343,2,2,1
3,17540,2,2,1
6,1221,2,2,1
38,4168,5,736,1
16,100,5737,4,1
36,247,2,2,1
28,428,2,2,1
6,336,2,2,1
47,886,2,2,1
36,4375,1,1,0
17,3296,1,1,0
6,1080,8761,966,1
12,1462,2,2,1
13,1511,5,1,0
17,891,8232,6,0
31,347,368,190,1
12,2136,4,1184,1
2,2,606,729,1
2,4139,3,1,1
3,4802,20354,9210,0
16,3925,2,2,1
17,325,54653,7,1
5,875,2,2,1
5,43,4,26,1
2,3475,30670,16374,0
12,11531,2,2,1
48,2359,1,1,0
6,1685,1,1,0
12,3148,1068,29,1
25,424,1,1,0
42,4895,5,2,1
12,3820,1,1,0
37,2192,1,1,0
36,2247,5879,22,1
28,840,79,12,0
4,1561,2,2,1
7,400,1,1,0
2,1183,1,3,0
12,204,3,3,1
12,189,1,1,0
34,159,1,1,0
12,204,3,2,1
28,1490,1,1,0
5,481,60588,1487,0
38,2903,2,2,1
25,73,2,2,1
5,776,30136,56,0
40,1675,5,2,1
19,1198,1,1,0
21,134,1,1,0
16,14870,3960,468,1
2,2,2,2,1
15,371,2,2,1
2,2,1,1,0
4,3102,2,2,1
17,9405,2,2,1
17,4522,1,1,0
6,1140,1,1,0
8,350,4,39758,0
12,2498,4,16,1
20,4343,2,2,1
41,1189,1,1,0
5,2052,2,2,1
12,207,4,24,1
12,5522,1,1,0
23,658,1631,1520,1
6,3585,2,2,1
7,514,2,2,1
16,3987,2,2,1
6,7928,2,2,1
22,3982,2,2,1
16,6060,1,27,0
7,502,2,2,1
21,112,18318,91,1
19,4253,1,1,0
25,1105,1,1,0
23,1975,1,1,1
12,232,323,7,1
21,132,2,2,1
18,4175,1,1,0
21,1327,2,2,1
2,2,4,256,1
4,2235,6466,59,1
8,1203,5,1,1
15,315,5280,1092,0
3,1225,1,1,0
